date,period,value
2020-04-22,2020-03-31,502623000.0
2020-08-28,2020-06-30,4191814000.0
2020-10-30,2020-09-30,7527641000.0
2021-04-30,2020-12-31,6550291000.0
2021-04-30,2021-03-31,5865741000.0
2021-08-28,2021-06-30,4510126000.0
2021-10-29,2021-09-30,8040217000.0
2022-04-29,2021-12-31,4163872000.0
2022-04-29,2022-03-31,5297263000.0
2022-08-31,2022-06-30,7151250000.0
2022-10-29,2022-09-30,7430753000.0
2023-04-28,2022-12-31,10122609000.0
2023-04-28,2023-03-31,15784941000.0
2023-08-31,2023-06-30,18793833000.0
2023-10-31,2023-09-30,25879249000.0
2024-04-30,2023-12-31,27243554000.0
2024-04-30,2024-03-31,7268326000.0
2024-08-30,2024-06-30,5618561000.0
2024-10-31,2024-09-30,15289693000.0
2025-04-30,2024-12-31,17991802000.0
2025-04-30,2025-03-31,23238088000.0
2025-08-29,2025-06-30,25117479000.0
2025-10-31,2025-09-30,28358942000.0
