date,period,value
2020-04-22,2020-03-31,17000000.0
2020-08-28,2020-06-30,1113078000.0
2020-10-30,2020-09-30,61931000.0
2021-04-30,2020-12-31,51200000.0
2021-10-29,2021-09-30,446741000.0
2022-04-29,2021-12-31,3228554000.0
2022-08-31,2022-06-30,50000000.0
2022-10-29,2022-09-30,100000000.0
2023-04-28,2022-12-31,136214000.0
2023-04-28,2023-03-31,280823000.0
2023-08-31,2023-06-30,513300000.0
2023-10-31,2023-09-30,34704000.0
2024-04-30,2023-12-31,43755000.0
2024-08-30,2024-06-30,459061000.0
2024-10-31,2024-09-30,472531000.0
2025-04-30,2024-12-31,660656000.0
