date,period,value
2020-04-22,2020-03-31,1089531000.0
2020-08-28,2020-06-30,1271659000.0
2020-10-30,2020-09-30,1464568000.0
2021-04-30,2020-12-31,1367321000.0
2021-04-30,2021-03-31,1551871000.0
2021-08-28,2021-06-30,1363035000.0
2021-10-29,2021-09-30,1365018000.0
2022-04-29,2021-12-31,1281616000.0
2022-04-29,2022-03-31,989230000.0
2022-08-31,2022-06-30,1341266000.0
2022-10-29,2022-09-30,1210894000.0
2023-04-28,2022-12-31,1001521000.0
2023-04-28,2023-03-31,1264238000.0
2023-08-31,2023-06-30,1363370000.0
2023-10-31,2023-09-30,1822819000.0
2024-04-30,2023-12-31,771126000.0
2024-04-30,2024-03-31,2446387000.0
2024-08-30,2024-06-30,2798339000.0
2024-10-31,2024-09-30,2350264000.0
2025-04-30,2024-12-31,2832893000.0
2025-04-30,2025-03-31,1436122000.0
2025-08-29,2025-06-30,2754088000.0
2025-10-31,2025-09-30,1403252000.0
