date,period,value
2020-04-25,2020-03-31,13907142.25
2020-08-15,2020-06-30,13907142.25
2020-10-24,2020-09-30,13907142.25
2021-04-24,2020-12-31,17151740.97
2021-04-24,2021-03-31,17151740.97
2021-08-21,2021-06-30,17151740.97
2021-10-30,2021-09-30,17151740.97
2022-04-23,2021-12-31,35109351.58
2022-04-23,2022-03-31,35109351.58
2022-08-20,2022-06-30,35109351.58
2022-10-29,2022-09-30,35109351.58
2023-04-29,2022-12-31,35990124.79
2023-04-29,2023-03-31,35990124.79
2023-08-31,2023-06-30,35990124.79
2023-10-31,2023-09-30,35990124.79
2024-04-30,2023-12-31,36682908.32
2024-04-30,2024-03-31,36682908.32
2024-08-24,2024-06-30,36682908.32
2024-10-31,2024-09-30,36682908.32
2025-04-26,2024-12-31,130113974.83
2025-04-26,2025-03-31,130113974.83
2025-08-29,2025-06-30,130113974.83
2025-10-31,2025-09-30,130113974.83
2026-04-11,2025-12-31,130113974.83
