date,period,value
2020-12-29,2020-06-30,-41455993.77
2021-06-23,2020-12-31,212488278.4
2021-09-28,2021-06-30,-76795919.46
2022-03-28,2021-12-31,17513355.99
2022-06-17,2021-03-31,48527592.12
2022-06-17,2022-03-31,-29206817.09
2022-08-18,2022-06-30,-54039979.34
2023-04-03,2022-12-31,1202762496.46
2023-08-25,2023-06-30,-309471086.06
2024-03-29,2023-12-31,-771507150.31
2024-08-13,2024-06-30,-133194228.28
2025-04-09,2024-12-31,16684849.37
2025-08-13,2025-06-30,-128617534.03
2026-03-27,2025-12-31,52231216.14
