date,period,value
2020-12-29,2020-06-30,24628901.6
2021-06-23,2020-12-31,53504197.43
2021-09-28,2021-06-30,31630251.75
2022-03-28,2021-12-31,59442332.64
2022-06-17,2021-03-31,14860583.16
2022-06-17,2022-03-31,15214985.36
2022-08-18,2022-06-30,30567327.01
2023-04-03,2022-12-31,62388208.76
2023-08-25,2023-06-30,31815821.76
2024-03-29,2023-12-31,65786970.41
2024-08-13,2024-06-30,35878227.84
2025-04-09,2024-12-31,80416912.28
2025-08-13,2025-06-30,44281444.59
2026-03-27,2025-12-31,88481137.87
