date,period,value
2020-12-29,2020-06-30,75056775.21
2021-06-23,2020-12-31,155491809.25
2021-09-28,2021-06-30,108410435.55
2022-03-28,2021-12-31,197573167.79
2022-06-17,2021-03-31,50993045.43
2022-06-17,2022-03-31,56557464.71
2022-08-18,2022-06-30,127745486.4
2023-04-03,2022-12-31,250227621.23
2023-08-25,2023-06-30,160247687.61
2024-03-29,2023-12-31,310674500.63
2024-08-13,2024-06-30,184629590.05
2025-04-09,2024-12-31,361639901.93
2025-08-13,2025-06-30,218137238.98
2026-03-27,2025-12-31,420109312.75
