date,period,value
2020-10-16,2020-06-30,83331353.85
2020-11-09,2020-09-30,150680906.48
2021-04-12,2020-12-31,213301042.77
2021-04-26,2020-03-31,31294742.09
2021-04-26,2021-03-31,68431940.45
2021-08-24,2021-06-30,119324070.99
2021-10-26,2021-09-30,155124714.26
2022-04-12,2021-12-31,231028617.46
2022-04-22,2022-03-31,62668534.61
2022-08-26,2022-06-30,172949271.16
2022-10-19,2022-09-30,415106191.99
2023-04-07,2022-12-31,672281266.29
2023-04-21,2023-03-31,112376616.26
2023-08-24,2023-06-30,287502679.25
2023-10-24,2023-09-30,520768211.39
2024-03-27,2023-12-31,699252552.51
2024-04-26,2024-03-31,180257737.07
2024-08-26,2024-06-30,367226852.43
2024-10-23,2024-09-30,579177923.66
2025-03-29,2024-12-31,829079834.96
2025-04-22,2025-03-31,227867862.39
2025-08-23,2025-06-30,427916230.62
2025-10-28,2025-09-30,667557468.87
2026-03-21,2025-12-31,851526911.43
