date,period,value
2020-04-30,2020-03-31,-1525850000.0
2020-08-28,2020-06-30,-2552497000.0
2020-10-28,2020-09-30,-1716955000.0
2021-03-30,2020-12-31,-2616955000.0
2021-04-30,2021-03-31,2466500000.0
2021-08-28,2021-06-30,103000000.0
2021-10-30,2021-09-30,105000000.0
2022-04-29,2021-12-31,3884400000.0
2022-04-29,2022-03-31,-2475900000.0
2022-08-27,2022-06-30,-313700000.0
2022-10-29,2022-09-30,1201200000.0
2023-03-30,2022-12-31,-3179400000.0
2023-04-28,2023-03-31,3976500000.0
2023-08-29,2023-06-30,190000000.0
2023-10-31,2023-09-30,2087800000.0
2024-03-30,2023-12-31,200000000.0
2024-04-27,2024-03-31,-600000000.0
2024-08-30,2024-06-30,-109000000.0
2024-10-31,2024-09-30,1390000000.0
2025-03-29,2024-12-31,3380500000.0
2025-04-25,2025-03-31,-589750000.0
2025-08-29,2025-06-30,-1483500000.0
2025-10-27,2025-09-30,-4380500000.0
2026-03-28,2025-12-31,-790700000.0
