date,period,value
2020-04-30,2020-03-31,600000.0
2020-08-28,2020-06-30,-5338000.0
2020-10-28,2020-09-30,498000.0
2021-03-30,2020-12-31,498000.0
2022-04-29,2021-12-31,-13707000.0
2023-03-30,2022-12-31,56026000.0
2023-08-29,2023-06-30,50666000.0
2023-10-31,2023-09-30,53658000.0
2024-03-30,2023-12-31,54655000.0
2024-08-30,2024-06-30,62025000.0
2024-10-31,2024-09-30,53752000.0
2025-03-29,2024-12-31,49920000.0
2025-04-25,2025-03-31,-45870000.0
2025-08-29,2025-06-30,-22743000.0
2025-10-27,2025-09-30,-45870000.0
2026-03-28,2025-12-31,-22072000.0
