date,period,value
2020-04-30,2020-03-31,8019000.0
2020-08-28,2020-06-30,20075000.0
2020-10-28,2020-09-30,34685000.0
2021-03-30,2020-12-31,51940000.0
2021-04-30,2021-03-31,10015000.0
2021-08-28,2021-06-30,22085000.0
2021-10-30,2021-09-30,34610000.0
2022-04-29,2021-12-31,53641000.0
2022-04-29,2022-03-31,11234000.0
2022-08-27,2022-06-30,28727000.0
2022-10-29,2022-09-30,44678000.0
2023-03-30,2022-12-31,61768000.0
2023-04-28,2023-03-31,16542000.0
2023-08-29,2023-06-30,33720000.0
2023-10-31,2023-09-30,61593000.0
2024-03-30,2023-12-31,82683000.0
2024-04-27,2024-03-31,18010000.0
2024-08-30,2024-06-30,35064000.0
2024-10-31,2024-09-30,58764000.0
2025-03-29,2024-12-31,80505000.0
2025-04-25,2025-03-31,17311000.0
2025-08-29,2025-06-30,35565000.0
2025-10-27,2025-09-30,55522000.0
2026-03-28,2025-12-31,76881000.0
