date,period,value
2020-04-30,2020-03-31,-2277359000.0
2020-08-28,2020-06-30,-2220618000.0
2020-10-28,2020-09-30,-2519048000.0
2021-03-30,2020-12-31,-2812473000.0
2021-04-30,2021-03-31,-369350000.0
2021-08-28,2021-06-30,94246000.0
2021-10-30,2021-09-30,-31833000.0
2022-04-29,2021-12-31,-788276000.0
2022-04-29,2022-03-31,577243000.0
2022-08-27,2022-06-30,34520000.0
2022-10-29,2022-09-30,121809000.0
2023-03-30,2022-12-31,-49088000.0
2023-04-28,2023-03-31,441289000.0
2023-08-29,2023-06-30,1008107000.0
2023-10-31,2023-09-30,669824000.0
2024-03-30,2023-12-31,-251031000.0
2024-04-27,2024-03-31,442840000.0
2024-08-30,2024-06-30,1784406000.0
2024-10-31,2024-09-30,1404669000.0
2025-03-29,2024-12-31,2519622000.0
2025-04-25,2025-03-31,1549732000.0
2025-08-29,2025-06-30,749093000.0
2025-10-27,2025-09-30,-410151000.0
2026-03-28,2025-12-31,-2405876000.0
