date,period,value
2021-04-30,2021-03-31,1498792000.0
2021-08-28,2021-06-30,1998755000.0
2022-04-29,2021-12-31,1998755000.0
2022-04-29,2022-03-31,1998755000.0
2022-08-27,2022-06-30,1998755000.0
2022-10-29,2022-09-30,1998755000.0
2023-03-30,2022-12-31,1998755000.0
2023-04-28,2023-03-31,1998755000.0
2023-08-29,2023-06-30,1998755000.0
2023-10-31,2023-09-30,1998755000.0
2024-03-30,2023-12-31,1998755000.0
2024-04-27,2024-03-31,1998755000.0
2024-08-30,2024-06-30,1998755000.0
2024-10-31,2024-09-30,1998755000.0
2025-03-29,2024-12-31,1998755000.0
2025-04-25,2025-03-31,1998755000.0
2025-08-29,2025-06-30,1998755000.0
2025-10-27,2025-09-30,1998755000.0
2026-03-28,2025-12-31,499963000.0
