date,period,value
2020-04-25,2020-03-31,594231321.94
2020-08-12,2020-06-30,596166786.64
2020-10-29,2020-09-30,598282066.06
2021-03-30,2020-12-31,616753545.78
2021-04-28,2021-03-31,617264322.71
2021-08-25,2021-06-30,616964361.37
2021-10-28,2021-09-30,618820892.98
2022-03-31,2021-12-31,634139126.62
2022-04-28,2022-03-31,805701054.25
2022-08-25,2022-06-30,801329167.94
2022-10-28,2022-09-30,807623232.0
2023-03-31,2022-12-31,834641478.98
2023-04-27,2023-03-31,845766226.8
2023-08-29,2023-06-30,838016106.48
2023-10-27,2023-09-30,850119511.64
2024-03-30,2023-12-31,864573065.64
2024-04-25,2024-03-31,871395575.08
2024-08-28,2024-06-30,854637952.57
2024-10-24,2024-09-30,854847248.43
2025-03-28,2024-12-31,859775624.49
2025-04-25,2025-03-31,862636129.15
2025-08-26,2025-06-30,848339568.58
2025-10-30,2025-09-30,849232268.65
2026-03-31,2025-12-31,859317319.18
