date,period,value
2020-04-30,2020-03-31,2694326000.0
2020-08-27,2020-06-30,7028350000.0
2020-10-31,2020-09-30,597150000.0
2021-04-28,2020-12-31,6391674000.0
2022-04-30,2022-03-31,5456228000.0
2022-08-31,2022-06-30,3690172000.0
2022-10-28,2022-09-30,263947000.0
2023-04-29,2022-12-31,1653062000.0
2023-04-29,2023-03-31,4386951000.0
2023-08-31,2023-06-30,384868000.0
2023-10-31,2023-09-30,-3119457000.0
2024-04-26,2023-12-31,-4599169000.0
2024-04-26,2024-03-31,4942011000.0
2024-08-29,2024-06-30,4256281000.0
2024-10-30,2024-09-30,4588822000.0
2025-04-25,2024-12-31,5256445000.0
2025-04-25,2025-03-31,-6525968000.0
2025-08-29,2025-06-30,-1680823000.0
2025-10-31,2025-09-30,11515846000.0
