date,period,value
2020-04-30,2020-03-31,66050000.0
2020-08-27,2020-06-30,990050000.0
2020-10-31,2020-09-30,1921132000.0
2021-04-28,2020-12-31,2122790000.0
2021-04-28,2021-03-31,38073000.0
2021-10-30,2021-09-30,134267000.0
2022-04-30,2021-12-31,451160000.0
2022-08-31,2022-06-30,879722000.0
2022-10-28,2022-09-30,319776000.0
2023-04-29,2022-12-31,1563140000.0
2023-04-29,2023-03-31,420960000.0
2023-08-31,2023-06-30,568960000.0
2023-10-31,2023-09-30,1718960000.0
2024-04-26,2023-12-31,3518960000.0
2024-04-26,2024-03-31,135000000.0
2024-08-29,2024-06-30,-465000000.0
2024-10-30,2024-09-30,-550000000.0
2025-04-25,2024-12-31,-2170000000.0
2025-04-25,2025-03-31,370000000.0
2025-08-29,2025-06-30,554000000.0
2025-10-31,2025-09-30,554000000.0
