date,period,value
2020-08-31,2020-06-30,-5427665.4
2021-03-31,2020-12-31,-5609281.05
2021-07-27,2020-03-31,-3190137.02
2021-07-27,2021-03-31,-4561727.33
2021-08-13,2021-06-30,-2003811.35
2022-04-16,2021-12-31,-3891802.47
2022-08-25,2022-06-30,-17248133.85
2023-04-15,2022-12-31,-31226294.81
2023-08-22,2023-06-30,-41724539.25
2024-04-10,2023-12-31,-37431593.19
2024-08-20,2024-06-30,-7401162.54
2025-04-10,2024-12-31,-16744551.34
2025-08-14,2025-06-30,-231720.46
2026-04-10,2025-12-31,-11514359.31
