date,period,value
2020-08-31,2020-06-30,48849445.09
2021-03-31,2020-12-31,101689549.02
2021-07-27,2020-03-31,27075678.86
2021-07-27,2021-03-31,33116653.51
2021-08-13,2021-06-30,122030738.14
2022-04-16,2021-12-31,288349084.62
2022-08-25,2022-06-30,130161033.11
2023-04-15,2022-12-31,-53382798.75
2023-08-22,2023-06-30,-69702939.67
2024-04-10,2023-12-31,51008934.42
2024-08-20,2024-06-30,91486648.21
2025-04-10,2024-12-31,254880223.37
2025-08-14,2025-06-30,156521550.89
2026-04-10,2025-12-31,317009892.4
