date,period,value
2020-08-31,2020-06-30,-341719.49
2021-03-31,2020-12-31,-653750.56
2021-07-27,2020-03-31,-155069.93
2021-07-27,2021-03-31,657787.78
2021-08-13,2021-06-30,557045.84
2022-04-16,2021-12-31,-238008.59
2022-08-25,2022-06-30,3274722.65
2023-04-15,2022-12-31,-5946998.28
2023-08-22,2023-06-30,-14377112.88
2024-04-10,2023-12-31,-9555548.43
2024-08-20,2024-06-30,-4245877.66
2025-04-10,2024-12-31,-21364655.84
2025-08-14,2025-06-30,-14786676.43
2026-04-10,2025-12-31,-8082359.85
