date,period,value
2022-03-30,2021-12-31,378308600.0
2022-04-30,2022-03-31,601732568.38
2022-08-30,2022-06-30,611365765.48
2022-10-29,2022-09-30,632337106.02
2023-03-31,2022-12-31,1365247016.3
2023-04-24,2023-03-31,1345919616.3
2023-08-30,2023-06-30,775807850.0
2023-10-28,2023-09-30,978189719.03
2024-03-30,2023-12-31,3008429050.0
2024-04-27,2024-03-31,1721374389.06
2024-08-30,2024-06-30,1254164586.74
2024-10-31,2024-09-30,3031601377.9
2025-03-31,2024-12-31,2970460676.0
2025-04-29,2025-03-31,2696215145.48
2025-08-30,2025-06-30,2855389506.78
2025-10-25,2025-09-30,2708561525.95
2026-03-27,2025-12-31,5661420728.19
