date,period,value
2020-04-29,2020-03-31,1128040561.41
2020-08-27,2020-06-30,1584213477.85
2020-10-30,2020-09-30,1641008103.9
2021-03-11,2020-12-31,1234493467.61
2021-04-29,2021-03-31,1612878108.88
2021-08-28,2021-06-30,1790935517.94
2021-10-29,2021-09-30,2118409775.86
2022-03-30,2021-12-31,2221235744.29
2022-04-30,2022-03-31,2420586639.6
2022-08-30,2022-06-30,2372758188.29
2022-10-29,2022-09-30,2426769251.1
2023-03-31,2022-12-31,2063747080.89
2023-04-24,2023-03-31,1804948826.39
2023-08-30,2023-06-30,1637196562.87
2023-10-28,2023-09-30,1261759437.83
2024-03-30,2023-12-31,1207371612.72
2024-04-27,2024-03-31,1552035465.5
2024-08-30,2024-06-30,2000904992.63
2024-10-31,2024-09-30,2119716168.32
2025-03-31,2024-12-31,2007090881.68
