date,period,value
2022-03-30,2021-12-31,2330756.62
2022-04-30,2022-03-31,3187437.09
2022-08-30,2022-06-30,6306997.24
2022-10-29,2022-09-30,9272294.45
2023-03-31,2022-12-31,-13386443.03
2023-04-24,2023-03-31,16261501.4
2023-08-30,2023-06-30,14502423.08
2023-10-28,2023-09-30,11469082.03
2024-03-30,2023-12-31,31153224.35
2024-04-27,2024-03-31,-3525018.16
2024-08-30,2024-06-30,-11568165.1
2024-10-31,2024-09-30,-25716539.87
2025-03-31,2024-12-31,31316013.56
2025-04-29,2025-03-31,-44042245.22
2025-08-30,2025-06-30,-31957536.04
2025-10-25,2025-09-30,-38992481.23
2026-03-27,2025-12-31,-30876711.06
