date,period,value
2021-03-11,2020-12-31,316021898.33
2021-04-29,2021-03-31,613145688.68
2021-08-28,2021-06-30,398161360.43
2021-10-29,2021-09-30,522243393.45
2022-03-30,2021-12-31,773358829.44
2022-04-30,2022-03-31,1311670689.74
2022-08-30,2022-06-30,1383654157.51
2022-10-29,2022-09-30,2157925041.7
2023-03-31,2022-12-31,2295753993.12
2023-04-24,2023-03-31,1564036354.23
2023-08-30,2023-06-30,1537708803.46
2023-10-28,2023-09-30,1605125352.44
2024-03-30,2023-12-31,1822776941.78
2024-04-27,2024-03-31,1356033305.32
2024-08-30,2024-06-30,1161947499.53
2024-10-31,2024-09-30,1195462966.21
2025-03-31,2024-12-31,823925933.84
