date,period,value
2020-04-29,2020-03-31,2099831729.95
2020-08-27,2020-06-30,1420578469.35
2020-10-30,2020-09-30,2047888405.79
2021-03-11,2020-12-31,1886933215.98
2021-04-29,2021-03-31,2214043764.47
2021-08-28,2021-06-30,3686135334.4
2021-10-29,2021-09-30,3047429346.06
2022-03-30,2021-12-31,2451295525.63
2022-04-30,2022-03-31,2532983854.52
2022-08-30,2022-06-30,1660129189.51
2022-10-29,2022-09-30,1676652463.18
2023-03-31,2022-12-31,2466743721.89
2023-04-24,2023-03-31,2068663545.54
2023-08-30,2023-06-30,2643441836.29
2023-10-28,2023-09-30,1258953540.51
2024-03-30,2023-12-31,2642586398.8
2024-04-27,2024-03-31,2386904134.96
2024-08-30,2024-06-30,1380348061.94
2024-10-31,2024-09-30,2255885843.23
2025-03-31,2024-12-31,4510153040.37
