date,period,value
2020-04-28,2020-03-31,2649951.44
2020-08-07,2020-06-30,4526392.14
2020-10-28,2020-09-30,4859567.19
2021-03-30,2020-12-31,4718795.17
2021-04-23,2021-03-31,4016753.17
2021-08-06,2021-06-30,2879622.92
2021-10-26,2021-09-30,4842784.55
2022-03-30,2021-12-31,4452508.2
2022-04-26,2022-03-31,4506498.51
2022-08-16,2022-06-30,5192121.24
2022-10-28,2022-09-30,4862094.17
2023-03-31,2022-12-31,3790045.3
2023-04-29,2023-03-31,5408395.57
2023-08-04,2023-06-30,2783380.53
2023-10-28,2023-09-30,2194304.28
2024-03-30,2023-12-31,2388757.84
2024-04-27,2024-03-31,2161373.24
