date,period,value
2020-04-28,2020-03-31,8784634.87
2020-08-07,2020-06-30,10163275.46
2020-10-28,2020-09-30,13017728.17
2021-03-30,2020-12-31,33524091.34
2021-04-23,2021-03-31,52166017.49
2021-08-06,2021-06-30,53930331.01
2021-10-26,2021-09-30,57282151.16
2022-03-30,2021-12-31,62003820.48
2022-04-26,2022-03-31,3023660.82
2022-08-16,2022-06-30,63361414.93
2022-10-28,2022-09-30,72101615.66
2023-03-31,2022-12-31,73570246.3
2023-04-29,2023-03-31,6283700.36
2023-08-04,2023-06-30,43795936.64
2023-10-28,2023-09-30,81254214.76
2024-03-30,2023-12-31,83219821.62
2024-04-27,2024-03-31,2925275.15
2024-08-02,2024-06-30,21507483.81
2024-10-29,2024-09-30,35491052.79
2025-04-10,2024-12-31,53773795.01
2025-04-25,2025-03-31,6579254.68
2025-08-06,2025-06-30,7717021.37
2025-10-30,2025-09-30,9817617.87
2026-04-10,2025-12-31,8802869.64
