date,period,value
2020-04-30,2020-03-31,499160174.39
2020-08-26,2020-06-30,510411944.85
2020-10-31,2020-09-30,534605965.76
2021-03-31,2020-12-31,467180986.51
2021-04-28,2021-03-31,466398187.88
2021-08-28,2021-06-30,511420625.59
2021-10-30,2021-09-30,519172154.22
2022-03-31,2021-12-31,462473579.04
2022-04-30,2022-03-31,513406657.17
2022-08-27,2022-06-30,536359039.82
2022-10-29,2022-09-30,553563826.11
2023-03-31,2022-12-31,714382933.23
2023-04-26,2023-03-31,727715387.96
2023-08-26,2023-06-30,734223348.64
2023-10-28,2023-09-30,742637562.15
2024-03-29,2023-12-31,834328727.7
2024-04-30,2024-03-31,903490906.5
2024-08-24,2024-06-30,944186947.82
2024-10-31,2024-09-30,963596733.54
2025-04-30,2024-12-31,929174113.03
2025-04-30,2025-03-31,939531096.72
2025-08-23,2025-06-30,914709118.64
2025-10-31,2025-09-30,892333912.55
2026-03-28,2025-12-31,820183688.63
