date,period,value
2020-11-20,2020-06-30,-4867924.7
2021-04-02,2020-12-31,-720295.82
2021-06-21,2020-03-31,-2614523.45
2021-06-21,2021-03-31,4279022.69
2021-08-26,2021-06-30,4997806.54
2022-03-25,2021-12-31,3358449.93
2022-08-26,2022-06-30,-1026861.97
2023-03-28,2022-12-31,-13952709.7
2023-08-24,2023-06-30,60798865.63
2024-03-22,2023-12-31,-7262853.03
2024-08-23,2024-06-30,-909961.43
2025-03-26,2024-12-31,-3132755.1
2025-08-26,2025-06-30,1138718.4
2026-03-25,2025-12-31,15744039.03
