date,period,value
2020-11-20,2020-06-30,19769460.0
2021-04-02,2020-12-31,50405024.64
2021-06-21,2020-03-31,10082177.83
2021-06-21,2021-03-31,10988448.65
2021-08-26,2021-06-30,12720394.37
2022-03-25,2021-12-31,45665952.35
2022-08-26,2022-06-30,37967119.78
2023-03-28,2022-12-31,48000297.1
2023-08-24,2023-06-30,34721795.26
2024-03-22,2023-12-31,49852424.57
2024-08-23,2024-06-30,23652512.13
2025-03-26,2024-12-31,48509213.41
2025-08-26,2025-06-30,25369222.68
2026-03-25,2025-12-31,51199003.25
