date,period,value
2020-11-20,2020-06-30,5402722.73
2021-04-02,2020-12-31,174489945.6
2021-06-21,2020-03-31,-4146953.23
2021-06-21,2021-03-31,16548850.35
2021-08-26,2021-06-30,28250115.64
2022-03-25,2021-12-31,46036270.24
2022-08-26,2022-06-30,26746211.54
2023-03-28,2022-12-31,57433400.52
2023-08-24,2023-06-30,21490388.92
2024-03-22,2023-12-31,37317913.42
2024-08-23,2024-06-30,11750551.51
2025-03-26,2024-12-31,29612217.2
2025-08-26,2025-06-30,7932757.69
2026-03-25,2025-12-31,16579263.27
