date,period,value
2020-11-20,2020-06-30,-34566894.29
2021-04-02,2020-12-31,-54386373.66
2021-06-21,2020-03-31,65082.82
2021-06-21,2021-03-31,-339441.65
2021-08-26,2021-06-30,-174272570.27
2022-03-25,2021-12-31,-177124182.99
2022-08-26,2022-06-30,9383105.14
2023-03-28,2022-12-31,-220986001.61
2023-08-24,2023-06-30,1129915.3
2024-03-22,2023-12-31,-12318686.84
2024-08-23,2024-06-30,-3496619.79
2025-03-26,2024-12-31,-7511006.99
2025-08-26,2025-06-30,-12612362.47
2026-03-25,2025-12-31,-25240645.61
