date,period,value
2022-03-25,2021-12-31,8642080.45
2022-04-27,2022-03-31,8475770.24
2022-08-26,2022-06-30,10093648.75
2022-10-26,2022-09-30,9750711.74
2023-03-28,2022-12-31,11619033.61
2023-04-27,2023-03-31,7775883.97
2023-08-24,2023-06-30,10078213.46
2023-10-26,2023-09-30,5823903.97
2024-03-22,2023-12-31,5872578.76
2024-04-27,2024-03-31,5041288.31
2024-08-23,2024-06-30,6029170.02
2024-10-26,2024-09-30,5048345.8
2025-03-26,2024-12-31,5628074.11
2025-04-26,2025-03-31,6628870.28
2025-08-26,2025-06-30,6954481.17
2025-10-25,2025-09-30,16166038.38
2026-03-25,2025-12-31,20961876.35
