date,period,value
2020-11-20,2020-06-30,3791160758.53
2021-04-02,2020-12-31,3791160758.53
2021-06-21,2020-03-31,3791160758.53
2021-06-21,2021-03-31,4269375822.3
2021-08-26,2021-06-30,4269375822.3
2022-03-25,2021-12-31,4269375822.3
2022-08-26,2022-06-30,4694703333.58
2023-03-28,2022-12-31,4694703333.58
2023-08-24,2023-06-30,4682817168.35
2024-03-22,2023-12-31,4682817168.35
2024-08-23,2024-06-30,5894051871.82
2025-03-26,2024-12-31,5894051871.82
2025-08-26,2025-06-30,5726338443.13
2026-03-25,2025-12-31,5726338443.13
