date,period,value
2020-04-17,2020-03-31,0.039
2020-08-08,2020-06-30,0.067
2020-10-23,2020-09-30,0.079
2021-04-29,2020-12-31,0.06
2021-04-29,2021-03-31,-0.035
2021-08-25,2021-06-30,0.001
2021-10-23,2021-09-30,0.011
2022-04-28,2021-12-31,0.011
2022-04-28,2022-03-31,0.008
2022-08-27,2022-06-30,0.019
2022-10-27,2022-09-30,0.022
2023-04-22,2022-12-31,-0.402
2023-04-27,2023-03-31,0.003
2023-08-19,2023-06-30,0.015
2023-10-27,2023-09-30,0.016
2024-03-30,2023-12-31,0.003
2024-04-26,2024-03-31,0.011
2024-08-14,2024-06-30,0.042
2024-10-26,2024-09-30,0.06
2025-03-28,2024-12-31,0.074
2025-04-24,2025-03-31,0.034
2025-08-14,2025-06-30,0.072
2025-10-25,2025-09-30,0.092
