date,period,value
2020-10-31,2020-09-30,80600000.0
2021-03-27,2020-12-31,80600000.0
2021-10-30,2021-09-30,199860000.0
2022-04-23,2021-12-31,328775000.0
2022-08-27,2022-06-30,144687500.0
2022-10-29,2022-09-30,227687500.0
2023-03-30,2022-12-31,604637500.0
2023-04-28,2023-03-31,123100000.0
2023-08-12,2023-06-30,360000000.0
2023-10-31,2023-09-30,513090000.0
2024-03-30,2023-12-31,513090000.0
2024-08-31,2024-06-30,12000000.0
2024-10-31,2024-09-30,12000000.0
2025-03-29,2024-12-31,12000000.0
