date,period,value
2020-12-25,2020-06-30,110280606.97
2021-05-27,2020-12-31,273518962.0
2021-11-03,2020-09-30,277092839.17
2021-11-03,2021-06-30,180872552.88
2021-11-03,2021-09-30,49800764.57
2022-04-21,2021-03-31,216504549.8
2022-04-21,2021-12-31,374786320.62
2022-04-21,2022-03-31,436344502.13
2022-08-25,2022-06-30,400492631.18
2022-10-27,2022-09-30,444963381.2
2023-03-22,2022-12-31,573526420.97
2023-04-26,2023-03-31,685423177.31
2023-08-26,2023-06-30,677990924.25
2023-10-28,2023-09-30,619013192.21
2024-04-27,2023-12-31,666530447.56
2024-04-27,2024-03-31,717127733.36
2024-08-24,2024-06-30,660270841.08
2024-10-26,2024-09-30,365049867.4
2025-04-26,2024-12-31,566633166.24
2025-04-26,2025-03-31,647898640.37
2025-08-26,2025-06-30,421950437.09
2025-10-28,2025-09-30,469106135.45
2026-03-21,2025-12-31,456157497.1
