date,period,value
2020-04-29,2020-03-31,905984.85
2020-08-31,2020-06-30,30765176.12
2020-10-29,2020-09-30,65258354.5
2021-04-29,2020-12-31,60371117.74
2021-04-29,2021-03-31,-19191673.73
2021-08-30,2021-06-30,-23400112.85
2021-10-30,2021-09-30,-30262309.93
2022-04-28,2021-12-31,-29787677.87
2022-04-28,2022-03-31,-399212.55
2022-08-29,2022-06-30,-3109556.11
2022-10-31,2022-09-30,-709829.05
2023-04-29,2022-12-31,-5439171.43
2023-04-29,2023-03-31,-1167464.77
2023-08-22,2023-06-30,-1842195.77
2023-10-26,2023-09-30,-1344845.19
2024-04-18,2023-12-31,-8335410.15
2024-04-29,2024-03-31,-1155886.94
2024-08-28,2024-06-30,-2122491.94
2024-10-29,2024-09-30,-7302640.95
2025-04-22,2024-12-31,-12847945.08
2025-04-22,2025-03-31,-88212.5
2025-08-27,2025-06-30,-268593.29
2025-10-27,2025-09-30,4464329.18
