date,period,value
2021-03-29,2020-12-31,197905.11
2021-04-30,2021-03-31,633900.37
2021-08-30,2021-06-30,1432450.96
2021-10-30,2021-09-30,3344648.04
2022-04-30,2021-12-31,5995018.23
2022-04-30,2022-03-31,11702558.99
2022-08-29,2022-06-30,19941825.5
2022-10-31,2022-09-30,37787226.34
2023-04-29,2022-12-31,99447537.17
2023-04-29,2023-03-31,106204423.24
2023-08-30,2023-06-30,133733376.86
2023-10-30,2023-09-30,173194118.9
2024-04-27,2023-12-31,216823742.16
2024-04-27,2024-03-31,224767267.15
2024-08-29,2024-06-30,252194833.6
2024-10-30,2024-09-30,281622275.55
2025-04-29,2024-12-31,528625.48
