date,period,value
2020-04-29,2020-03-31,13020500.79
2020-08-29,2020-06-30,33257669.86
2020-10-29,2020-09-30,52749651.55
2021-03-13,2020-12-31,74303304.26
2021-04-24,2021-03-31,19192125.35
2021-08-28,2021-06-30,39820453.19
2021-10-27,2021-09-30,67822877.13
2022-03-31,2021-12-31,100384870.33
2022-04-28,2022-03-31,25026667.72
2022-08-27,2022-06-30,50449625.1
2022-10-28,2022-09-30,77380145.31
2023-03-31,2022-12-31,102531484.52
2023-04-22,2023-03-31,20282562.48
2023-08-30,2023-06-30,43847884.14
2023-10-27,2023-09-30,65587757.45
2024-03-30,2023-12-31,83793347.54
2024-04-25,2024-03-31,14282241.7
2024-08-30,2024-06-30,28256710.03
2024-10-19,2024-09-30,41202752.39
2025-04-24,2024-12-31,52271516.08
2025-04-24,2025-03-31,10132762.24
2025-08-30,2025-06-30,20496615.11
2025-10-30,2025-09-30,29958367.96
