date,period,value
2020-04-29,2020-03-31,626732.8
2020-08-27,2020-06-30,234210.81
2020-10-30,2020-09-30,237090.62
2022-04-27,2021-12-31,409466.15
2022-04-27,2022-03-31,409466.15
2022-08-18,2022-06-30,5757482.25
2022-10-28,2022-09-30,5456393.32
2023-04-29,2022-12-31,118114569.73
2023-04-29,2023-03-31,97177938.78
2023-08-29,2023-06-30,157929376.13
2023-10-27,2023-09-30,116872488.74
2024-03-27,2023-12-31,113115147.07
2024-04-25,2024-03-31,195286410.69
2024-08-31,2024-06-30,105779231.74
2024-10-30,2024-09-30,69917099.97
2025-03-28,2024-12-31,32560770.65
2025-04-29,2025-03-31,40875939.37
2025-08-28,2025-06-30,36684849.24
2025-10-31,2025-09-30,35490914.15
2026-04-11,2025-12-31,28951537.45
