date,period,value
2020-04-23,2020-03-31,70823030.31
2020-08-26,2020-06-30,66638815.65
2020-10-30,2020-09-30,86236377.6
2021-03-22,2020-12-31,117384611.0
2021-04-22,2021-03-31,144163516.35
2021-08-26,2021-06-30,173076493.66
2021-10-29,2021-09-30,197599901.28
2022-03-26,2021-12-31,195323253.85
2022-04-28,2022-03-31,196009256.43
2022-08-26,2022-06-30,406518603.05
2022-10-29,2022-09-30,456427149.58
2023-04-12,2022-12-31,343593385.91
2023-04-26,2023-03-31,382352441.52
2023-08-18,2023-06-30,474425927.22
2023-10-26,2023-09-30,536344195.73
2024-03-26,2023-12-31,550206801.43
2024-04-26,2024-03-31,476380672.95
2024-08-22,2024-06-30,426947864.26
2024-10-30,2024-09-30,363792871.96
2025-03-26,2024-12-31,372925121.7
2025-04-26,2025-03-31,392225069.41
2025-08-23,2025-06-30,353246311.62
2025-10-31,2025-09-30,369402539.26
2026-03-28,2025-12-31,393854398.13
