date,period,value
2020-04-29,2020-03-31,53363839.82
2020-08-20,2020-06-30,56318481.46
2020-10-28,2020-09-30,58948590.64
2021-04-26,2020-12-31,62955689.81
2021-04-26,2021-03-31,66636240.65
2021-08-23,2021-06-30,69570656.58
2021-10-28,2021-09-30,71431030.28
2022-04-08,2021-12-31,75388696.21
2022-04-30,2022-03-31,80044731.32
2022-08-30,2022-06-30,85390584.22
2022-10-28,2022-09-30,89321558.67
2023-04-27,2022-12-31,83472671.08
2023-04-27,2023-03-31,85773904.06
2023-08-29,2023-06-30,89409834.45
2023-10-27,2023-09-30,92091735.49
2024-04-25,2023-12-31,91392441.82
2024-04-29,2024-03-31,94882851.53
2024-08-30,2024-06-30,97480096.67
2024-10-29,2024-09-30,98354011.93
2025-04-25,2024-12-31,98477039.47
2025-04-25,2025-03-31,98985120.39
2025-08-28,2025-06-30,100049778.15
2025-10-29,2025-09-30,100309981.62
