date,period,value
2020-04-21,2020-03-31,0.18
2020-07-28,2020-06-30,0.36
2020-10-21,2020-09-30,0.57
2021-04-13,2020-12-31,0.81
2021-04-21,2021-03-31,0.2
2021-07-26,2021-06-30,0.5
2021-10-26,2021-09-30,0.79
2022-04-12,2021-12-31,1.08
2022-04-21,2022-03-31,0.24
2022-07-30,2022-06-30,0.22
2022-10-25,2022-09-30,0.56
2023-04-15,2022-12-31,0.67
2023-04-22,2023-03-31,0.14
2023-08-01,2023-06-30,0.32
2023-10-24,2023-09-30,0.44
2024-04-16,2023-12-31,0.66
2024-04-23,2024-03-31,0.16
2024-07-30,2024-06-30,0.36
2024-10-22,2024-09-30,0.57
2025-04-22,2024-12-31,0.64
2025-04-22,2025-03-31,0.23
2025-07-29,2025-06-30,0.48
2025-10-25,2025-09-30,0.67
