date,period,value
2021-07-26,2021-06-30,3410748.91
2021-10-26,2021-09-30,3054214.45
2022-04-12,2021-12-31,3004459.56
2022-04-21,2022-03-31,2827328.68
2022-07-30,2022-06-30,4056995.69
2022-10-25,2022-09-30,4904274.3
2023-04-15,2022-12-31,1662898.02
2023-04-22,2023-03-31,1734429.32
2023-08-01,2023-06-30,1055805.33
2023-10-24,2023-09-30,2699705.7
2024-04-16,2023-12-31,2166991.07
2024-04-23,2024-03-31,1957637.03
2024-07-30,2024-06-30,3746705.25
2024-10-22,2024-09-30,2737297.34
2025-04-22,2024-12-31,8732314.17
2025-04-22,2025-03-31,7837091.1
2025-07-29,2025-06-30,8487149.67
2025-10-25,2025-09-30,7141243.48
