date,period,value
2020-04-30,2020-03-31,48045869.75
2020-08-25,2020-06-30,279025805.45
2020-10-20,2020-09-30,327696330.25
2021-04-16,2020-12-31,167941778.43
2021-04-28,2021-03-31,126631845.09
2021-08-24,2021-06-30,34458610.53
2021-10-28,2021-09-30,53698448.56
2022-04-16,2021-12-31,26136991.99
2022-04-23,2022-03-31,250703644.79
2022-08-27,2022-06-30,468337132.51
2022-10-29,2022-09-30,205329602.12
2023-04-28,2022-12-31,180318845.57
2023-04-28,2023-03-31,67826670.88
2023-08-26,2023-06-30,43038050.82
2023-10-19,2023-09-30,-32920863.37
2024-04-13,2023-12-31,179870507.52
2024-04-30,2024-03-31,783528103.06
2024-08-23,2024-06-30,965683662.23
2024-10-31,2024-09-30,830948153.26
2025-04-30,2024-12-31,485807244.47
2025-04-30,2025-03-31,39560152.71
2025-08-30,2025-06-30,-74692140.56
2025-10-31,2025-09-30,619614248.45
