date,period,value
2022-06-20,2020-12-31,74575380.78
2022-06-20,2021-12-31,24216660.97
2022-11-18,2022-06-30,61021386.52
2023-04-20,2022-12-31,153623572.77
2023-06-01,2022-03-31,12555339.18
2023-06-01,2023-03-31,46183754.09
2023-08-31,2023-06-30,84137736.88
2023-10-28,2022-09-30,106573070.03
2023-10-28,2023-09-30,120970144.54
2024-04-30,2023-12-31,163358124.44
2024-04-30,2024-03-31,27900100.78
2024-08-31,2024-06-30,61882776.49
2024-10-31,2024-09-30,94442435.59
2025-04-26,2024-12-31,134604545.61
2025-04-26,2025-03-31,13890834.85
2025-08-30,2025-06-30,30761088.12
2025-10-31,2025-09-30,48310144.57
