date,period,value
2020-04-24,2020-03-31,3819293.0
2020-08-17,2020-06-30,4994479.42
2020-10-31,2020-09-30,5403707.7
2021-04-23,2020-12-31,3250998.14
2021-04-23,2021-03-31,4801687.19
2021-08-27,2021-06-30,5368378.24
2021-10-25,2021-09-30,6109766.03
2022-04-25,2021-12-31,5127541.82
2022-04-25,2022-03-31,4347434.21
2022-08-29,2022-06-30,8122669.32
2022-10-25,2022-09-30,3761553.35
2023-04-26,2022-12-31,9198773.16
2023-04-26,2023-03-31,9018496.44
2023-08-25,2023-06-30,10281017.79
2023-10-25,2023-09-30,10961757.46
2024-04-26,2023-12-31,6679945.25
2024-04-26,2024-03-31,11997092.3
2024-08-26,2024-06-30,10211258.32
2024-10-25,2024-09-30,11935793.95
2025-04-25,2024-12-31,10122717.96
2025-04-25,2025-03-31,13589185.8
2025-08-26,2025-06-30,15849888.12
2025-10-30,2025-09-30,20809283.92
