date,period,value
2020-04-30,2020-03-31,4465727.05
2020-08-25,2020-06-30,4465727.05
2020-10-30,2020-09-30,4465727.05
2021-04-07,2020-12-31,4465727.05
2021-04-28,2021-03-31,4465727.05
2021-08-10,2021-06-30,4465727.05
2021-10-30,2021-09-30,4465727.05
2022-03-29,2021-12-31,179241.63
2022-04-29,2022-03-31,179241.63
2022-08-31,2022-06-30,179241.63
2022-10-29,2022-09-30,179241.63
2023-03-21,2022-12-31,179241.63
2023-04-26,2023-03-31,179241.63
2023-08-25,2023-06-30,179241.63
2023-10-27,2023-09-30,179241.63
2024-03-26,2023-12-31,179241.63
2024-04-25,2024-03-31,179241.63
