date,period,value
2020-04-30,2020-03-31,351380.2
2020-08-25,2020-06-30,10284266.6
2020-10-30,2020-09-30,11105144.88
2021-04-07,2020-12-31,12376001.55
2021-04-28,2021-03-31,1370306.81
2021-08-10,2021-06-30,5020364.5
2021-10-30,2021-09-30,6169017.28
2022-03-29,2021-12-31,13064592.76
2022-04-29,2022-03-31,336243.63
2022-08-31,2022-06-30,5366962.75
2022-10-29,2022-09-30,12818445.32
2023-03-21,2022-12-31,33378599.76
2023-04-26,2023-03-31,1548895.87
2023-08-25,2023-06-30,11211657.69
2023-10-27,2023-09-30,14227090.19
2024-03-26,2023-12-31,38869549.48
2024-04-25,2024-03-31,35616402.48
2024-08-15,2024-06-30,43758543.5
2024-10-26,2024-09-30,45795658.34
2025-03-25,2024-12-31,43590140.06
2025-04-26,2025-03-31,1206663.92
2025-08-15,2025-06-30,6970098.18
2025-10-28,2025-09-30,9126892.97
2026-03-31,2025-12-31,5880154.08
