date,period,value
2020-04-29,2020-03-31,534015125.29
2020-08-29,2020-06-30,1177722743.07
2020-10-29,2020-09-30,1753645692.25
2021-03-31,2020-12-31,2556118793.03
2021-04-28,2021-03-31,389396414.94
2021-08-28,2021-06-30,1066707574.72
2021-10-28,2021-09-30,1447831364.07
2022-03-31,2021-12-31,1940142617.6
2022-04-26,2022-03-31,356069800.71
2022-08-26,2022-06-30,766149222.55
2022-10-28,2022-09-30,1233829198.18
2023-03-31,2022-12-31,1547046366.14
2023-04-28,2023-03-31,194383118.17
2023-08-22,2023-06-30,391231147.76
2023-10-27,2023-09-30,550557252.57
2024-04-30,2023-12-31,919317352.08
2024-04-30,2024-03-31,114661658.62
2024-08-23,2024-06-30,264915050.81
2024-10-30,2024-09-30,364411750.87
2025-04-30,2024-12-31,531968442.51
2025-04-30,2025-03-31,87654103.78
2025-08-23,2025-06-30,225761890.84
2025-10-30,2025-09-30,362314038.63
