date,period,value
2020-04-29,2020-03-31,172449647.39
2020-08-29,2020-06-30,526367824.8
2020-10-29,2020-09-30,705237919.82
2021-03-31,2020-12-31,950718708.83
2021-04-28,2021-03-31,154777827.21
2021-08-28,2021-06-30,260525531.2
2021-10-28,2021-09-30,385052285.16
2022-03-31,2021-12-31,543868485.84
2022-04-26,2022-03-31,111340988.06
2022-08-26,2022-06-30,175083280.07
2022-10-28,2022-09-30,242410698.94
2023-03-31,2022-12-31,180563748.56
2023-04-28,2023-03-31,18672701.72
2023-08-22,2023-06-30,40288896.58
2023-10-27,2023-09-30,60833020.18
2024-04-30,2023-12-31,80056046.66
2024-04-30,2024-03-31,20341445.7
2024-08-23,2024-06-30,39067748.95
2024-10-30,2024-09-30,56067583.67
2025-04-30,2024-12-31,29049527.93
2025-04-30,2025-03-31,3474293.77
2025-08-23,2025-06-30,6560468.05
2025-10-30,2025-09-30,10030059.13
