date,period,value
2020-04-27,2020-03-31,90187364.6
2020-08-28,2020-06-30,169358188.42
2020-10-30,2020-09-30,140358493.77
2021-04-29,2020-12-31,284831.81
2021-04-29,2021-03-31,8050102.64
2021-08-26,2021-06-30,4102393.93
2021-10-25,2021-09-30,3095229.99
2022-04-15,2021-12-31,8970398.31
2022-04-27,2022-03-31,2872379.15
2022-08-30,2022-06-30,1866236.15
2022-10-28,2022-09-30,10742783.35
2023-04-15,2022-12-31,2429384.71
2023-04-28,2023-03-31,1437296.96
2023-08-22,2023-06-30,1707504.08
2023-10-26,2023-09-30,2112725.99
2024-04-15,2023-12-31,1561164.88
2024-04-25,2024-03-31,3130575.53
2024-08-29,2024-06-30,2820150.9
2024-10-29,2024-09-30,1124719.93
2025-04-12,2024-12-31,9000662.38
2025-04-24,2025-03-31,14747239.69
2025-08-21,2025-06-30,8460526.06
2025-10-30,2025-09-30,3926568.3
2026-04-03,2025-12-31,15812564.53
