date,period,value
2020-04-30,2020-03-31,2738834610.15
2020-08-31,2020-06-30,2892178473.75
2020-10-31,2020-09-30,3047748753.33
2021-04-29,2020-12-31,3082013523.67
2021-04-29,2021-03-31,3138451079.43
2021-08-12,2021-06-30,3235327107.51
2021-10-27,2021-09-30,3383558272.87
2022-03-31,2021-12-31,3543280832.96
2022-04-26,2022-03-31,3609460505.58
2022-08-27,2022-06-30,3683927672.6
2022-10-29,2022-09-30,3879275680.09
2023-03-29,2022-12-31,5801391223.29
2023-04-29,2023-03-31,5893620248.38
2023-08-17,2023-06-30,6018916402.31
2023-10-31,2023-09-30,6230170899.65
2024-03-26,2023-12-31,6236612381.66
2024-04-27,2024-03-31,6128351085.64
2024-08-23,2024-06-30,6005792538.98
2024-10-31,2024-09-30,6093570174.87
2025-04-15,2024-12-31,6088751700.38
2025-04-29,2025-03-31,6191859998.37
2025-08-26,2025-06-30,6179163779.71
2025-10-30,2025-09-30,6299092798.32
2026-03-31,2025-12-31,6407652798.12
