date,period,value
2021-04-29,2020-12-31,31745429.13
2021-10-27,2021-09-30,48279364.1
2022-03-31,2021-12-31,51527180.1
2022-08-27,2022-06-30,67619414.36
2022-10-29,2022-09-30,120287414.36
2023-03-29,2022-12-31,131961647.66
2023-04-29,2023-03-31,16361766.51
2023-08-17,2023-06-30,16361766.51
2023-10-31,2023-09-30,16361766.51
2024-03-26,2023-12-31,16361766.51
2024-08-23,2024-06-30,103038105.09
2024-10-31,2024-09-30,110401802.77
2025-04-15,2024-12-31,144332973.9
2025-08-26,2025-06-30,0.0
2025-10-30,2025-09-30,0.0
2026-03-31,2025-12-31,15410969.53
