date,period,value
2020-04-28,2020-03-31,2059081346.01
2020-08-26,2020-06-30,3779564910.36
2020-10-30,2020-09-30,6034463769.65
2021-04-06,2020-12-31,8441040358.54
2021-04-28,2021-03-31,2297442419.26
2021-08-16,2021-06-30,4926062404.91
2021-10-26,2021-09-30,7458105678.68
2022-04-09,2021-12-31,9766068215.48
2022-04-28,2022-03-31,2541998949.12
2022-08-26,2022-06-30,4912718059.43
2022-10-27,2022-09-30,7707420985.39
2023-04-11,2022-12-31,10402693261.84
2023-04-28,2023-03-31,2946131823.93
2023-08-25,2023-06-30,5793745399.27
2023-10-27,2023-09-30,8588124892.61
2024-04-11,2023-12-31,11404770476.0
2024-04-26,2024-03-31,2965588314.24
2024-08-23,2024-06-30,5761596791.69
2024-10-26,2024-09-30,8796789715.71
2025-04-26,2024-12-31,11607227744.2
2025-04-26,2025-03-31,3061636859.52
2025-08-23,2025-06-30,5927433454.75
2025-10-25,2025-09-30,8892808851.49
