date,period,value
2020-11-18,2020-06-30,109762609.32
2020-11-18,2020-09-30,126079171.33
2021-04-27,2020-12-31,140277666.5
2021-04-27,2021-03-31,96306457.14
2021-08-18,2021-06-30,114942173.97
2021-10-27,2021-09-30,124548563.96
2022-04-12,2021-12-31,185171524.52
2022-04-26,2022-03-31,174848311.56
2022-08-19,2022-06-30,235556329.24
2022-10-27,2022-09-30,239651073.3
2023-04-28,2022-12-31,343343385.35
2023-04-28,2023-03-31,355890959.9
2023-08-18,2023-06-30,387765783.89
2023-10-27,2023-09-30,424436980.11
2024-04-27,2023-12-31,320225958.81
2024-04-27,2024-03-31,314198187.76
2024-08-22,2024-06-30,265629863.23
2024-10-26,2024-09-30,210906375.19
2025-04-19,2024-12-31,184813098.82
2025-04-30,2025-03-31,204551769.6
2025-08-22,2025-06-30,263331041.69
2025-10-28,2025-09-30,265414559.92
