date,period,value
2021-04-24,2020-12-31,6641928.92
2021-08-20,2021-06-30,6641928.92
2021-10-23,2021-09-30,6641928.92
2022-03-31,2021-12-31,1163685.07
2022-04-29,2022-03-31,1163685.07
2022-08-26,2022-06-30,1163685.07
2022-10-28,2022-09-30,1163685.07
2023-03-31,2022-12-31,1163685.07
2023-04-28,2023-03-31,1163685.07
2023-08-25,2023-06-30,1163685.07
2023-10-27,2023-09-30,182849.56
2024-03-29,2023-12-31,182849.56
2024-04-26,2024-03-31,182849.56
2024-08-23,2024-06-30,182849.56
2024-10-25,2024-09-30,182849.56
2025-03-29,2024-12-31,182849.56
2025-04-25,2025-03-31,182849.56
2025-08-22,2025-06-30,182849.56
2025-10-25,2025-09-30,182849.56
