date,period,value
2020-11-28,2020-06-30,26589234.28
2021-07-02,2020-12-31,26981913.15
2021-10-15,2021-06-30,29321361.62
2022-03-30,2021-12-31,22313031.35
2022-09-30,2022-06-30,19907695.24
2023-02-27,2022-12-31,32946053.92
2023-04-25,2023-03-31,42106592.91
2023-08-25,2023-06-30,31972031.84
2023-10-27,2023-09-30,32536369.72
2024-04-22,2023-12-31,25990711.3
2024-04-22,2024-03-31,47811258.79
2024-08-27,2024-06-30,25592043.49
2024-10-29,2024-09-30,31100710.24
2025-04-29,2024-12-31,27519961.82
2025-04-29,2025-03-31,41572594.49
2025-08-26,2025-06-30,36425895.69
2025-10-23,2025-09-30,51346052.65
2026-03-31,2025-12-31,56972835.93
