date,period,value
2021-12-31,2020-12-31,14108923.42
2021-12-31,2021-06-30,17175552.03
2022-05-26,2021-12-31,27003467.25
2023-05-26,2022-12-31,19667714.25
2023-08-24,2022-06-30,7401619.92
2023-08-24,2023-06-30,14438805.86
2023-10-25,2022-09-30,13078489.72
2023-10-25,2023-09-30,20167947.55
2024-04-20,2023-12-31,30284892.93
2024-04-24,2023-03-31,8691594.15
2024-04-24,2024-03-31,13271615.94
2024-08-30,2024-06-30,27720328.17
2024-10-24,2024-09-30,37425236.69
2025-04-24,2024-12-31,45124445.8
2025-04-28,2025-03-31,12744395.92
2025-08-25,2025-06-30,22887070.76
2025-10-23,2025-09-30,30881318.84
