date,period,value
2020-04-24,2020-03-31,35796477.07
2020-08-25,2020-06-30,70138544.77
2020-10-27,2020-09-30,117918621.11
2021-04-28,2020-12-31,214340674.65
2021-04-28,2021-03-31,77290609.65
2021-07-20,2021-06-30,198238301.67
2021-10-21,2021-09-30,295968260.37
2022-02-16,2021-12-31,359010068.41
2022-04-27,2022-03-31,79559422.63
2022-08-19,2022-06-30,221293216.35
2022-10-25,2022-09-30,331030227.15
2023-04-21,2022-12-31,435201809.06
2023-04-21,2023-03-31,72843698.02
2023-08-23,2023-06-30,181783964.39
2023-10-27,2023-09-30,291331205.07
2024-04-25,2023-12-31,405496187.74
2024-04-25,2024-03-31,148375682.22
2024-08-27,2024-06-30,321455537.8
2024-10-24,2024-09-30,492148163.45
2025-03-21,2024-12-31,584253941.44
2025-04-22,2025-03-31,168343071.68
2025-08-15,2025-06-30,398766761.96
2025-10-24,2025-09-30,600773012.02
2026-03-25,2025-12-31,710116301.56
