date,period,value
2021-04-16,2020-12-31,515015882.08
2021-10-28,2021-09-30,282716200.22
2022-04-15,2021-12-31,365504964.69
2022-04-28,2022-03-31,185943458.8
2022-08-19,2022-06-30,212293437.84
2022-10-21,2022-09-30,430476890.99
2023-04-20,2022-12-31,2315310676.72
2023-04-29,2023-03-31,15167100.72
2023-08-22,2023-06-30,64801766.32
2023-10-24,2023-09-30,317528359.04
2024-04-19,2023-12-31,591982836.78
2024-04-27,2024-03-31,35277806.1
2024-08-21,2024-06-30,108488629.71
2024-10-29,2024-09-30,344565598.27
2025-04-23,2024-12-31,692933518.99
2025-04-29,2025-03-31,19900757.5
2025-08-21,2025-06-30,93004043.26
2025-10-29,2025-09-30,577245382.83
