date,period,value
2020-04-30,2020-03-31,47054884.84
2020-08-28,2020-06-30,-8260059.61
2020-10-30,2020-09-30,-4049792.28
2021-04-29,2020-12-31,18189161.79
2021-04-29,2021-03-31,58535968.62
2021-08-26,2021-06-30,190570085.76
2021-10-28,2021-09-30,309244518.13
2022-04-29,2021-12-31,488667252.01
2022-04-29,2022-03-31,240080816.6
2022-08-23,2022-06-30,683843198.9
2022-10-29,2022-09-30,1216063096.94
2023-04-28,2022-12-31,1591416341.96
2023-04-28,2023-03-31,186477163.89
2023-08-31,2023-06-30,420318792.05
2023-10-28,2023-09-30,566258923.04
2024-04-23,2023-12-31,676673303.55
2024-04-30,2024-03-31,42836508.45
2024-08-31,2024-06-30,212699366.29
2024-10-31,2024-09-30,254232718.91
2025-04-29,2024-12-31,342837037.34
2025-04-30,2025-03-31,107091198.94
2025-08-30,2025-06-30,227265313.68
2025-10-31,2025-09-30,384443067.16
