date,period,value
2020-04-25,2020-03-31,25689069.33
2020-08-27,2020-06-30,71304650.15
2020-10-28,2020-09-30,108882232.84
2021-04-17,2020-12-31,203251532.94
2021-04-24,2021-03-31,41416889.82
2021-08-27,2021-06-30,107162369.96
2021-10-28,2021-09-30,151243203.11
2022-04-15,2021-12-31,215061328.51
2022-04-22,2022-03-31,47102566.52
2022-08-05,2022-06-30,90291526.87
2022-10-28,2022-09-30,136412508.43
2023-04-15,2022-12-31,204339148.45
2023-04-22,2023-03-31,41015446.3
2023-08-26,2023-06-30,75933082.67
2023-10-25,2023-09-30,120749314.12
2024-04-17,2023-12-31,157735645.66
2024-04-26,2024-03-31,65599026.08
2024-08-27,2024-06-30,107969049.07
2024-10-26,2024-09-30,182288605.61
2025-04-18,2024-12-31,253984306.9
2025-04-25,2025-03-31,34888010.56
2025-08-15,2025-06-30,87909039.05
2025-10-25,2025-09-30,165053515.98
