date,period,value
2020-08-22,2020-06-30,-200436696.58
2020-10-29,2020-09-30,-182652649.18
2021-04-23,2020-12-31,-247936696.58
2021-04-29,2021-03-31,4202580.0
2021-08-23,2021-06-30,614654.65
2022-04-26,2021-12-31,-35000000.0
2022-04-29,2022-03-31,-1688094.68
2022-08-29,2022-06-30,-1242544.96
2022-10-31,2022-09-30,5999552.99
2023-04-29,2022-12-31,632237.04
2023-04-29,2023-03-31,-590236.88
2023-08-30,2023-06-30,6573290.07
2023-10-31,2023-09-30,5754076.52
2024-04-27,2023-12-31,691200.0
2024-04-30,2024-03-31,10624014.89
2024-08-31,2024-06-30,9572554.89
2024-10-31,2024-09-30,13018447.07
2025-04-29,2024-12-31,12561457.07
2025-04-30,2025-03-31,-20026772.09
2025-08-23,2025-06-30,-19941892.09
2025-10-28,2025-09-30,-19941892.09
